Article_id,Title,Description,Date,Category,URL
1089,Asian Boxing: 3 Indian men storm into finals; Vikas ends with bronze,Olympic-bound Amit Panghal out-punched familiar foe Saken Bibossinov of Kazakhstan 5-0.,"May 29, 2021 8:51:23 am",Sports,https://indianexpress.com/article/sports/sport-others/asian-boxing-3-indian-men-storm-into-finals-vikas-ends-with-bronze-7335081/
1090,Mind games: Two intellectuals and chess on a football pitch,"Pep Guardiola and Thomas Tuchel's bond was forged not so much on the field but more on dinner tables at bars in Munich and Mainz, hours discussing football and football philosophies and dissecting tactics and formations.","May 30, 2021  8:03:39 am",Sports,https://indianexpress.com/article/sports/football/mind-games-two-intellectuals-and-chess-on-a-football-pitch-7334766/
1091,End of Tokyo Olympics road for Kidambi Srikanth,"BWF closing Tokyo qualification race leaves Srikanth out, but ex-World No.1 has only himself to blame","May 29, 2021  8:00:10 am",Sports,https://indianexpress.com/article/sports/badminton/tokyo-olympics-end-of-the-road-for-kidambi-srikanth-7334763/
1092,Manchester City’s 13-year journey to the Champions League final,"Manchester City could become the first team since Borussia Dortmund in 1997 to win the Champions League final on debut, ending a 13-year wait since the Abu Dhabi takeover.","May 30, 2021  8:03:42 am",Sports,https://indianexpress.com/article/sports/football/manchester-citys-13-year-journey-to-the-champions-league-final-7334738/
1093,"WTA Tour, players react to Naomi Osaka: Talking to media part of job","Some players, including 13-time French Open champion Rafael Nadal and top-ranked woman Ash Barty, and the women's professional tennis tour said speaking to reporters is a requirement in their line of work.","May 29, 2021  8:04:08 am",Sports,https://indianexpress.com/article/sports/tennis/players-react-naomi-osaka-talking-to-media-7334673/
1094,"Carolina Marin pulls out of Tokyo Olympics due to knee injury, to undergo surgery","Carolina Marin, a three-time World Champion, was a title favourite as she had been in red-hot form this year, winning four of the five finals that she played.","June 1, 2021  5:26:55 pm",Sports,https://indianexpress.com/article/sports/badminton/carolina-marin-tokyo-olympics-doubt-knee-injury-7334667/
1095,CPL 2021 full squads announced: Smit Patel to play for Barbados Tridents,"Overseas signings in the CPL 2021 include Shakib al Hasan, Chris Morris, Faf du Plessis, Matthew Wade, Sandeep Lamichhane, Shoaib Malik and Haider Ali.","May 29, 2021  8:04:15 am",Sports,https://indianexpress.com/article/sports/cricket/cpl-2021-full-squads-smit-patel-barbados-tridents-7334609/
1096,Amit Panghal storms into final of Asian Boxing Championship,"Amit Panghal was in top form as he took control with his sharp counter-attacks against the defensively weaker Bibossinov.
","May 28, 2021 8:42:08 pm",Sports,https://indianexpress.com/article/sports/sport-others/amit-panghal-storms-into-final-of-asian-boxing-championship-7334583/
1097,Igor Stimac’s tenure as India head coach extended till September this year,"One of the most high-profile coaches to manage the Indian men's national football team, Stimac was appointed to the top post in May 2019 for a two-year term.","May 28, 2021 8:06:51 pm",Sports,https://indianexpress.com/article/sports/football/igor-stimac-india-head-coach-tenure-september-extension-7334539/
1098,"Hong Kong woman breaks record for fastest ascent of Everest, as per officials","Tsang Yin-hung, 44, scaled the 8,848.86-metre mountain in a record time of 25 hours and 50 minutes on Sunday.","May 28, 2021 7:56:34 pm",Sports,https://indianexpress.com/article/sports/sport-others/hong-kong-woman-breaks-record-for-fastest-ascent-of-everest-7334522/
1099,"Liverpool in wait for a squad rebuild after surviving topsy-turvy, taxing season","After saving themselves from the blushes by securing UEFA Champions League qualification on the final matchday this season, Liverpool can't afford to be complacent in the summer transfer window.","May 29, 2021  8:04:21 am",Sports,https://indianexpress.com/article/sports/football/liverpool-premier-league-2021-22-transfers-squad-rebuild-7332743/
1100,"No strikers, defenses rule, prepare for penalties: Champions League final talking points",Manchester City and Chelsea meet in an all-English Champions League final in Porto on Saturday,"May 29, 2021  3:41:59 pm",Sports,https://indianexpress.com/article/sports/football/manchester-city-chelsea-champions-league-final-talking-points-7334426/
1101,Liverpool agree to sign RB Leipzig defender Ibrahima Konate,"According to reports, Liverpool triggered a 41 million euros release clause in the 22-year-old Konate's contract.","May 28, 2021 6:06:39 pm",Sports,https://indianexpress.com/article/sports/football/liverpool-agree-to-sign-rb-leipzig-defender-ibrahima-konate-7334407/
1102,"“I am not a fool, can’t tolerate misbehaviour: Wasim Akram on why he doesn’t want to coach Pakistan","Wasim Akram has explained his reasons behind not wanting to coach the Pakistan cricket team.
","May 28, 2021  6:08:31 pm",Sports,https://indianexpress.com/article/sports/cricket/im-not-a-fool-cant-tolerate-misbehaviour-wasim-akram-coach-pakistan-7334393/
1103,Nike splits with Neymar amid sexual-assault allegations,Nike decided to terminate the contract because Neymar refused to participate in an investigation into an accusation that he sexually assaulted a female employee from the company.,"May 28, 2021 5:49:39 pm",Sports,https://indianexpress.com/article/sports/football/nike-splits-with-neymar-amid-sexual-assault-allegations-7334378/
1104,Andrea Pirlo leaves Juventus after disappointing year in charge,Andrea Pirlo's replacement could be announced imminently. Former Juventus coach Massimiliano Allegri has reportedly signed a three-year deal at the club -- only two seasons after his departure.,"May 28, 2021 5:32:07 pm",Sports,https://indianexpress.com/article/sports/football/andrea-pirlo-leaves-juventus-after-disappointing-year-in-charge-7334359/
1105,Japan to extend COVID-19 states of emergency ahead of Tokyo Olympics,"Worries about variants of the virus and a slow vaccination drive have prompted urgent calls from doctors, business leaders, and citizens to cancel the Tokyo Olympics, due to start on July 23.","May 28, 2021 4:13:17 pm",Sports,https://indianexpress.com/article/sports/sport-others/tokyo-olympics-japan-covid-19-state-of-emergency-extension-7334259/
1106,Confident that India will be in the AFC Asian Cup: Igor Stimac,"India are set to play their last three qualifying matches in Doha against the hosts Qatar (June 3), Bangladesh (June 7), and Afghanistan (June 15).","May 28, 2021 3:53:56 pm",Sports,https://indianexpress.com/article/sports/football/confident-that-india-will-be-in-the-afc-asian-cup-igor-stimac-7334225/
1107,"Saina Nehwal, Kidambi Srikanth miss out on Tokyo Games with no more qualifiers",London Games bronze-medallist Saina Nehwal and Kidambi Srikanth's hopes were all but dashed when the last of the Olympic qualifiers in Singapore was cancelled due to the COVID-19 pandemic.,"May 28, 2021 2:42:34 pm",Sports,https://indianexpress.com/article/sports/badminton/saina-srikanth-bwf-qualifiers-tokyo-olympics-miss-7334128/
1108,Naseem Shah set to join bio-secure bubble for Pakistan Super League,The 18-year-old Shah was expelled last Monday from the remainder of Pakistan Super League after arriving at a team hotel in Lahore with an outdated negative test for COVID-19. The last 20 games of the postponed tournament are being played in the United Arab Emirates.,"May 28, 2021  2:07:02 pm",Sports,https://indianexpress.com/article/sports/cricket/naseem-shah-set-to-join-bio-secure-bubble-for-pakistan-super-league-7334043/
1109,BCCI set to finalise UAE as backup venue for T20 World Cup,Plans for resumption of IPL season will also be discussed at the Special General Meeting,"May 29, 2021  8:00:17 am",Sports,https://indianexpress.com/article/sports/cricket/bcci-sgm-board-to-officially-lock-in-ipl-window-ranji-compensation-could-be-discussed-7334011/
1110,I didn’t realise importance of adding pace to my bowling early on: Bhuvneshwar Kumar,Bhuvneshwar has been troubled by injuries and was not considered for the upcoming World Test Championship final against New Zealand in Southampton and the five-match Test series against England. ,"May 28, 2021  12:46:22 pm",Sports,https://indianexpress.com/article/sports/cricket/i-didnt-realise-importance-of-adding-pace-to-my-bowling-early-on-bhuvneshwar-kumar-7333962/
1111,"WTC Final: India, NZ to be adjudged joint winners in case of draw or tie","The ICC has also allocated a Reserve Day to make up for any lost time during the regular days of the Final, scheduled to be played from 18 to 22 June, with 23 June set aside as the Reserve Day.","May 29, 2021  8:04:24 am",Sports,https://indianexpress.com/article/sports/cricket/wtc-final-india-nz-to-be-adjudged-joint-winners-in-case-of-draw-or-tie-7333861/
1112,Bangladesh vs Sri Lanka 3rd ODI Highlights: Sri Lanka claim first Super League points,Bangladesh vs Sri Lanka (BAN vs SL) 3rd ODI Highlights: Kusal Perera and Dushmanta Chameera starred as Sri Lanka won the 3rd ODI by 97 runs.,"May 29, 2021  9:50:32 am",Sports,https://indianexpress.com/article/sports/cricket/bangladesh-vs-sri-lanka-3rd-odi-live-cricket-score-updates-7333745/
1113,PSL 6: PCB gets permission to land chartered flights from India and SA in Abu Dhabi,The sixth edition of the Pakistan Super League appeared to be in doubt till Thursday when the UAE authorities had not issued permission to the PCB for landing of chartered flights from India and South Africa.,"May 28, 2021  11:10:51 am",Sports,https://indianexpress.com/article/sports/cricket/psl-6-pcb-gets-permission-to-land-chartered-flights-from-india-and-sa-in-abu-dhabi-7333833/
1114,Asian Boxing Championship: Sakshi Choudhary loses final spot on bout review,"Kazakhstan's Dina Zholaman was the declared winner in the official result sheet that came out at the end of the day's proceedings late on Thursday night.
","May 28, 2021  9:22:38 am",Sports,https://indianexpress.com/article/sports/sport-others/asian-boxing-championship-sakshi-choudhary-loses-final-spot-on-bout-review-7333711/
1115,More fans and sunny skies as French Open makes rapid return,"After a chilly 2020 tournament that was postponed to September-October because of the coronavirus pandemic and held with a maximum 1,000 fans a day, this year's claycourt Grand Slam will welcome more spectators.","May 28, 2021 9:01:03 am",Sports,https://indianexpress.com/article/sports/tennis/more-fans-and-sunny-skies-as-french-open-makes-rapid-return-7333691/
1116,"NBA: Five fans banned for ‘unacceptable’ behaviour toward players, families",The New York Knicks said on Thursday a fan who spat on Trae Young of the Atlanta Hawks in the fourth quarter of their game had been banned from Madison Square Garden.,"May 28, 2021 8:40:44 am",Sports,https://indianexpress.com/article/sports/basketball/nba-five-fans-banned-for-unacceptable-behaviour-toward-players-families-7333668/
1117,Bangladesh vs Sri Lanka 3rd ODI Live Streaming: When and where to watch match,Bangladesh vs Sri Lanka (BAN vs SL) 3rd ODI Live Cricket Score Streaming Online: Tamim Iqbal-led Bangladesh are aiming a series whitewash with another win in the second ODI at Sher-e-Bangla Stadium in Dhaka.,"May 28, 2021  10:39:48 am",Sports,https://indianexpress.com/article/sports/cricket/bangladesh-vs-sri-lanka-3rd-odi-live-cricket-streaming-when-and-where-to-watch-match-7333271/
1118,Manager Unai Emery’s Midas touch in the Europa League,"Four hard-fought wins at the Europa level, thrice with Sevilla and now with Villarreal have cemented manager Unai Emery’s claim as the greatest of Europe’s second-tier competition.","May 28, 2021  7:41:50 am",Sports,https://indianexpress.com/article/sports/football/manager-unai-emerys-midas-touch-in-the-europa-league-7333326/
1119,I couldn’t sleep for 8-9 days while I was playing: Ashwin on why he had to leave IPL midway,"Ravichandran Ashwin said he was considering returning to the IPL as his family members started getting better but the tournament was eventually suspended.
","May 28, 2021  7:46:51 am",Sports,https://indianexpress.com/article/sports/ipl/ravichandran-ashwin-couldnt-sleep-on-why-he-had-to-leave-ipl-midway-7333266/
1120,"Djokovic, Nadal, Federer in same half of French Open draw","The Big Three top the leaderboard for Grand Slam men's singles titles: Federer and Nadal head to Roland Garros, where play begins Sunday, tied with 20, while Djokovic has 18.","May 28, 2021  7:52:40 am",Sports,https://indianexpress.com/article/sports/tennis/djokovic-nadal-federer-in-same-half-of-french-open-draw-7333256/
1121,"Bird, plane, Johannes Vetter’s javelin",German’s consistency at 90-metre plus throws threatens Jan Zelezny’s highly-regarded world record,"May 29, 2021  8:04:12 am",Sports,https://indianexpress.com/article/sports/sport-others/bird-plane-johannes-vetters-javelin-7333202/
1122,ECB not changing India Test series schedule to accommodate IPL a missed opportunity: Butcher,"The Indian Board had informally made a request to shift the five-match Test series between India and England, starting August 4, by a week in order to accommodate the remaining 31 IPL games but it has not met with any favourable response from England and Wales Cricket Board (ECB).","May 27, 2021 9:19:06 pm",Sports,https://indianexpress.com/article/sports/ipl/ecb-not-changing-india-test-series-schedule-to-accommodate-ipl-a-missed-opportunity-butcher-7333162/
1123,Mary Kom enters finals of Asian Boxing Championships,Six-time world champion Mary Kom prevailed 4-1 over Mongolia's Lutsaikhan Altantsetseg.,"May 28, 2021  11:47:41 am",Sports,https://indianexpress.com/article/sports/sport-others/mary-kom-enters-final-of-asian-championships-7333108/
1124,"Chris Gayle, Shakib al Hasan and Faf du Plessis return to CPL",The 2021 Hero Caribbean Premier League (CPL) will be played in St Kitts & Nevis from August 28 to September 19.,"May 27, 2021 7:59:41 pm",Sports,https://indianexpress.com/article/sports/cricket/chris-gayle-shakib-al-hasan-and-faf-du-plessis-return-to-cpl-7333071/
1125,South Korea up in arms after request to revise Japan map on Tokyo Olympics website turned down,The depiction of Japan's map on the Tokyo Olympics website and the Olympics organizers' reported refusal to change it has led to growing calls for South Korea to boycott the upcoming Summer Olympic Games.,"May 28, 2021  7:53:04 am",Sports,https://indianexpress.com/article/sports/sport-others/south-korea-request-to-revise-japan-map-tokyo-olympics-website-7333012/
1126,"Denied entry into a restaurant, Karun Chandhok calls for more diversity in F1","Karun Chandhok competed in Formula 1 between 2009-2010. He is now a commentator and alongside seven-time world champion Lewis Hamilton, one of the few non-white faces seen on the paddock.","May 28, 2021  1:29:31 pm",Sports,https://indianexpress.com/article/sports/motor-sport/karun-chandhok-f1-racism-diversity-interview-7332911/
1127,‘Rohit Sharma will get a chance soon’: Kiran More says Indian team will have split captaincy,Former chief selector Kiran More predicts the Indian cricket team is likely to have split captaincy after this year's England tour.,"May 28, 2021  7:52:43 am",Sports,https://indianexpress.com/article/sports/cricket/rohit-sharma-virat-kohli-split-captaincy-predicts-kiran-more-7332840/
1128,"EU, Japan throw support behind Olympics, with aid of vaccines from Europe","Japan's vaccination drive has been glacially slow, with just over 5% of the population having had a shot, and several polls have shown the majority of the public are opposed to holding the Olympics.","May 27, 2021  5:19:17 pm",Sports,https://indianexpress.com/article/sports/sport-others/tokyo-olympics-eu-japan-covid-19-vaccine-support-7332815/
1129,"Massimiliano Allegri to replace Andreas Pirlo as Juventus coach, say reports","Massimiliano Allegri won five Serie A titles in a row in his first spell in Turin, as well as lifting the Coppa Italia four times and finishing as UEFA Champions League runner-up twice.","May 27, 2021  5:00:09 pm",Sports,https://indianexpress.com/article/sports/football/massimiliano-allegri-juventus-coach-pirlo-replacement-reports-7332789/
1130,Tokyo-bound Indian contingent will be vaccinated before departure: IOA,"IOA's statement came a day after it had sought details from the national federations about the vaccinated athletes and officials, who are set to travel to Tokyo Olympics which opens on July 23.","May 27, 2021  3:52:33 pm",Sports,https://indianexpress.com/article/sports/sport-others/all-members-of-tokyo-bound-indian-contingent-will-be-vaccinated-before-departure-ioa-7332663/
1131,Dheeraj Singh says he’s ready to learn from senior goalkeepers in national team,Dheeraj Singh is one of the three goalkeepers -- along with Gurpreet and Amrinder -- in the India squad which is training in Doha ahead of the joint 2022 World Cup and 2023 Asian Cup Qualifiers.,"May 27, 2021 2:38:24 pm",Sports,https://indianexpress.com/article/sports/football/dheeraj-singh-india-national-team-senior-goalkeepers-learning-7332572/
1132,Gianluigi Donnarumma will leave AC Milan as free agent: Paolo Maldini,"Gianluigi Donnarumma has made 251 appearances for AC Milan in all competitions, keeping 88 clean sheets, and played a key role in helping the club finish second in Serie A this season.","May 27, 2021  2:03:08 pm",Sports,https://indianexpress.com/article/sports/football/gianluigi-donnarumma-ac-milan-free-agent-departure-7332550/
1133,It felt like I beat the virus: Shiva Thapa talks about record 5th Asian medal,"The 27-year-old became the most successful Indian male boxer in the history of the tournament by advancing to the semifinals of the ongoing edition in Dubai. His first was a gold in 2013, followed by a bronze in 2015, a silver in 2017 and another bronze in 2019.","May 27, 2021  1:45:17 pm",Sports,https://indianexpress.com/article/sports/it-felt-like-i-beat-the-virus-shiva-thapa-talks-about-record-5th-asian-medal-7332496/
1134,"UEFA to discuss scrapping away goals rule, claims report","The away goals rule is applied when the score of a two-legged tie is level on aggregate after 180 minutes, with the team scoring more goals away from its home venue declared winner.","May 27, 2021 12:44:55 pm",Sports,https://indianexpress.com/article/sports/football/uefa-to-discuss-scrapping-away-goals-rule-report-7332416/
1135,Rafael Nadal faces few obstacles in quest for record 21st major at French Open,"Rafael Nadal, who will turn 35 during the French Open, has shown little sign of slowing down. With wins in Barcelona and Rome, he has won two of the four run-up tournaments for the claycourt major.","May 27, 2021  12:20:57 pm",Sports,https://indianexpress.com/article/sports/tennis/rafael-nadal-french-open-record-21st-major-quest-7332402/
1136,Novak Djokovic needs to raise his game for French Open bid,"Apart from Rafael Nadal, who will become the all-time men’s leader with 21 majors if he retains his French Open crown, Novak Djokovic will also be wary of other rivals looking to make an impact.","May 27, 2021 11:58:28 am",Sports,https://indianexpress.com/article/sports/tennis/novak-djokovic-needs-to-raise-his-game-for-french-open-bid-7332327/
1137,Justin Langer under pressure to change coaching style after end of season review,"Earlier this year, after an under-strength India came back from behind to hammer Australia 2-1 in their own den, some players had expressed dissatisfaction over Langer's management style because of his intensity and mood swings.","May 27, 2021  11:51:40 am",Sports,https://indianexpress.com/article/sports/cricket/justin-langer-under-pressure-to-change-coaching-style-after-end-of-season-review-7332371/
1138,Argentina offers to host Copa America after Colombia’s exit,"Copa America is set to kick off from June 13 with the final scheduled for July 10. It was initially scheduled for 2020, but the COVID-19 pandemic forced its postponement.","May 27, 2021 11:00:44 am",Sports,https://indianexpress.com/article/sports/football/argentina-offers-to-host-copa-america-after-colombias-exit-7332288/
1139,Antonio Conte to leave Inter by mutual consent after winning Serie A title,Antonio Conte was reportedly unhappy about the club’s decision to sell players in this coming transfer window because of financial constraints.,"May 27, 2021  10:41:36 am",Sports,https://indianexpress.com/article/sports/football/antonio-conte-inter-coach-mutual-consent-departure-7332249/
1140,Zinedine Zidane decides to end second stint as Real Madrid head coach,"Zinedine Zidane quit the first time less than a week after leading Real Madrid to their third straight UEFA Champions League title, saying it was time for a change.","May 27, 2021  4:13:41 pm",Sports,https://indianexpress.com/article/sports/football/zinedine-zidane-real-madrid-coach-second-stint-end-reports-7332243/
1141,"Citing mental health concerns, Naomi Osaka says she won’t do press at French Open","Expecting players to answer questions after losses amounted to ""kicking a person while they're down"", Osaka said
","May 27, 2021  9:39:01 am",Sports,https://indianexpress.com/article/sports/tennis/citing-mental-health-concerns-naomi-osaka-says-she-wont-do-press-at-french-open-7332166/
1142,Marcus Rashford receives barrage of racial abuse online after Europa League final loss,"United tweeted after the game players were subjected to ""disgraceful racist abuse"" and urged users to report any form of abuse or discrimination through their online reporting tool.
","May 27, 2021 9:24:47 am",Sports,https://indianexpress.com/article/sports/football/marcus-rashford-receives-barrage-of-racial-abuse-online-after-europa-league-final-loss-7332147/
1143,Coach Unai Emery lauds ‘impeccable’ Villarreal for historic Europa League win,"The Spanish side won a thrilling penalty shoot-out 11-10, after a 1-1 draw, with goalkeeper Geronimo Rulli scoring his side's 11th before stepping back in goal to make the decisive save, stopping United counterpart David de Gea's spot-kick.","May 27, 2021  9:16:05 am",Sports,https://indianexpress.com/article/sports/football/coach-unai-emery-lauds-impeccable-villarreal-for-historic-europa-league-win-7332135/
1144,Villarreal win Europa League after marathon shootout victory over Man United,"In the first European final to be played in front of a crowd in two years amid the COVID-19 pandemic, Villarreal survived a tough second half before going on to edge the longest shootout in any European final.","May 27, 2021  1:51:56 pm",Sports,https://indianexpress.com/article/sports/football/villarreal-win-europa-league-after-marathon-shootout-victory-over-man-united-7332115/
1145,"Tokyo Olympics: Even as IOC moves ahead, opposition gets stronger in Japan","The International Olympic Committee (IOC) has remained firm in its “absolute yes” stance, while recent surveys have revealed that a majority of Japanese citizens are calling for the Games to be cancelled or postponed.","May 27, 2021  1:51:43 pm",Sports,https://indianexpress.com/article/sports/sport-others/tokyo-2021-even-as-ioc-moves-ahead-opposition-gets-stronger-in-japan-7332089/
1146,"Freak injury to Ben Foakes opens door for James Bracey, ‘Baby Boycott’ Haseeb Hameed recalled","With England also struggling to nail their front three down, James Bracey offers promise on both counts, as a top-order batsman and wicket-keeper, though behind Buttler and Foakes in the hierarchy.","May 27, 2021  1:51:47 pm",Sports,https://indianexpress.com/article/sports/cricket/eng-vs-nz-freak-injury-to-ben-foakes-opens-door-for-james-bracey-baby-boycott-haseeb-hameed-recalled-7332068/
1147,Sushil Kumar called gangsters to Chhatrasal for brawl: police,"‘Encroachment of property’ and ‘threat to eliminate’ was the reason for the dispute which resulted in Sagar’s death on May 5, according to police sources.","May 28, 2021  7:52:58 am",Sports,https://indianexpress.com/article/sports/sport-others/sushil-kumar-called-gangsters-to-chhatrasal-for-brawl-police-7332058/
1148,Ankita Raina and Ramkumar Ramanathan bow out of French Open Qualifiers,"Ankita, up against higher-ranked German Greet Minnen, could win only two games in the entire match that lasted one hour and 21 minutes.","May 26, 2021 11:37:38 pm",Sports,https://indianexpress.com/article/sports/tennis/ankita-raina-and-ramkumar-ramanathan-bow-out-of-french-open-qualifiers-7331755/
1149,"UEFA fines Zlatan Ibrahimovic 50,000 euros for links to betting company","AC Milan were also warned and fined 25,000 euros for violating the same article of UEFA's disciplinary regulations.","May 26, 2021 11:21:35 pm",Sports,https://indianexpress.com/article/sports/football/uefa-fines-zlatan-ibrahimovic-50000-euros-for-links-to-betting-company-7331741/
1150,"Real Madrid, Barcelona and Juventus stand firm on Super League","The clubs are the only three of the original 12 to have not distanced themselves from the project following fierce criticism from fans, soccer governing bodies and even governments.","May 26, 2021 10:57:51 pm",Sports,https://indianexpress.com/article/sports/football/real-madrid-barcelona-and-juventus-stand-firm-on-super-league-7331732/
1151,"Amit Panghal, Varinder Singh enter semis, India assured of 14 medals at Asian Boxing Championships","Panghal secured a second successive medal after overcoming a stiff challenge from Mongolia's Kharkhuu Enkhmandakh in the last-eight stage, while Varinder defeated Filipino Jere Samuel Dela Cruz 5-0.","May 26, 2021 10:05:42 pm",Sports,https://indianexpress.com/article/sports/sport-others/amit-panghal-varinder-singh-enter-semis-india-assured-of-14-medals-at-asian-boxing-championships-7331690/
1152,"England batsmen don’t read from hand; in doubt, they just sweep: Axar Patel","In a chat with The Indian Express, the Gujarat all-rounder spoke on his eventful last few months and the journey to get there.","May 28, 2021  7:53:06 am",Sports,https://indianexpress.com/article/sports/cricket/england-batsmen-dont-read-from-hand-in-doubt-they-just-sweep-axar-patel-7331638/
1153,"Indian football stars optimistic ahead of World Cup, Asian Cup Qualifiers","India are scheduled to play Asian champions Qatar on June 3, Bangladesh on June 7, and Afghanistan on June 15, with all three matches to be played at the Jassim Bin Hamad Stadium.","May 26, 2021 9:43:03 pm",Sports,https://indianexpress.com/article/sports/football/indian-football-stars-optimistic-ahead-of-world-cup-asian-cup-qualifiers-7331673/
1154,PCB says UAE authorities have issued visas to players and broadcasting crew of PSL,The PCB confirmed that the UAE authorities had issued visas to 25 Indian nationals who are part of the broadcasting crew to travel from India to Abu Dhabi.,"May 26, 2021 9:37:39 pm",Sports,https://indianexpress.com/article/sports/cricket/pcb-says-uae-authorities-have-issued-visas-to-players-and-broadcasting-crew-of-psl-7331663/
1155,Never felt I will be able to experience day/night Test: Smriti Mandhana,"Smriti Mandhana says she never thought the Indian women's team would get to play a day/night Test, something the side will experience in a few months' time in Australia.","May 26, 2021 9:00:01 pm",Sports,https://indianexpress.com/article/sports/cricket/never-felt-i-will-be-able-to-experience-day-night-test-smriti-mandhana-7331612/
1156,"Milkha Singh continues to be stable, shifted out of ICU; wife admitted with COVID pneumonia","Milkha Singh ""continues to be stable on oxygen support"" and he was on Wednesday shifted out of the Intensive Care Unit of the hospital where he is being treated for COVID pneumonia, indicating signs of improvement in his conditions.","May 26, 2021 8:35:37 pm",Sports,https://indianexpress.com/article/sports/sport-others/milkha-singh-continues-to-be-stable-shifted-out-of-icu-wife-admitted-with-covid-pneumonia-7331599/
1157,"States should have annual contracts for its players, proposes Rohan Gavaskar",The BCCI offers annual contracts to its India players who are graded on the basis of their performance over a 12-month period.,"May 26, 2021 8:21:29 pm",Sports,https://indianexpress.com/article/sports/cricket/states-should-have-annual-contracts-for-its-players-proposes-rohan-gavaskar-7331571/
1158,English conditions should suit New Zealand more than India in WTC final: Pat Cummins,"Pat Cummins said he loved the concept of the WTC and rued missing out on the final.
","May 26, 2021 7:46:29 pm",Sports,https://indianexpress.com/article/sports/cricket/english-conditions-should-suit-new-zealand-more-than-india-in-wtc-final-pat-cummins-7331553/
1159,"‘Push him to the ground, if he goes for a run’: Mushfiqur Rahim on stump-mic",Bangladesh wicketkeeper-batsman Mushfiqur Rahim was heard instructing Mehidy Hasan to obstruct Sri Lanka's Pathum Nissanka.,"May 28, 2021  3:36:48 pm",Sports,https://indianexpress.com/article/sports/cricket/push-him-down-to-the-ground-if-he-goes-for-a-run-mushfiqur-rahim-caught-on-stump-mic-7331504/
1160,Saurabh Chaudhary leads way in stellar show by India’s pistol and rifle mixed teams,"Participating in the Minimum Qualifying Section (MQS) section as guest invitees, Elavenil Valarivan and Divyansh Singh Panwar began the day by shooting a combined score of 630.6 in the first qualifying round.","May 26, 2021 6:58:00 pm",Sports,https://indianexpress.com/article/sports/sport-others/saurabh-chaudhary-leads-way-in-stellar-show-by-indias-pistol-and-rifle-mixed-teams-7331491/
1161,English wicketkeeper Ben Foakes ruled out of New Zealand Tests after freak injury,"Ben Foakes could be out of action for as long as three months, leaving him uncertain for the upcoming series against India and the Ashes tour","May 26, 2021 6:48:26 pm",Sports,https://indianexpress.com/article/sports/cricket/english-wicketkeeper-ben-foakes-ruled-out-of-new-zealand-tests-after-freak-injury-7331484/
1162,Inter Milan are Italian champions again — so why might Antonio Conte leave?,"Conte's two seasons at the club have been very impressive: he led Inter to runners-up finishes in Serie A and the Europa League in his debut campaign, before winning the title this year.","May 26, 2021 6:40:25 pm",Sports,https://indianexpress.com/article/sports/football/inter-milan-are-italian-champions-again-so-why-might-antonio-conte-leave-7331257/
1163,"UEFA Europa League Final 2021, Villarreal vs Manchester United Live Streaming: When and where to watch","UEFA Europa League Final 2021, Villarreal vs Manchester United Football Live Score Streaming Online: Manchester United is bidding to avoid a fourth consecutive season without silverware as they take on Villarreal on Wednesday","May 26, 2021 6:33:38 pm",Sports,https://indianexpress.com/article/sports/football/uefa-europa-league-final-2021-villarreal-vs-manchester-united-live-streaming-7331457/
1164,"Virat Kohli, Rohit Sharma static in ODI batting chart, Jasprit Bumrah 5th among bowlers",Kohli and Sharma were sitting pretty with 857 and 825 points respectively in the batting list headed by Pakistan's Babar Azam with 865 points.,"May 26, 2021  5:12:20 pm",Sports,https://indianexpress.com/article/sports/cricket/kohli-rohit-static-in-odi-batting-chart-bumrah-5th-among-bowlers-7331318/
1165,Ankita Raina bows out of French Open qualifiers,"Ankita Raina, up against higher-ranked Greet Minnen, bowed out in the second round of the French Open qualifiers after losing 2-6, 0-6 in a match that lasted one hour and 21 minutes.","May 26, 2021 5:05:25 pm",Sports,https://indianexpress.com/article/sports/tennis/ankita-raina-bows-out-of-french-open-qualifiers-7331315/
1166,"Jofra Archer undergoes elbow surgery, assessment on return to training after one month","Jofra Archer has undergone surgery on his right elbow to address a long-standing injury, the England and Wales Cricket Board (ECB) said on Wednesday, without specifying any time-frame on his return to action.","May 26, 2021 5:00:46 pm",Sports,https://indianexpress.com/article/sports/cricket/jofra-archer-undergoes-elbow-surgery-assessment-on-return-to-training-after-one-month-7331306/
1167,"Watch: Man United fans attacked, robbed in Gdansk before Europa League final",Police said they were analysing video footage and are expected to make arrests.,"May 27, 2021  9:51:06 am",Sports,https://indianexpress.com/article/sports/football/manchester-united-fans-attacked-robbed-before-europa-league-final-watch-video-7331189/
1168,I need to improve my goal conversion rate as a midfielder: Anirudh Thapa,The 23-year-old Thapa is currently training with the national team in Doha ahead of next month's 2022 FIFA World Cup and 2023 Asian Cup Qualifiers in Qatar.,"May 26, 2021  5:02:49 pm",Sports,https://indianexpress.com/article/sports/football/anirudh-thapa-india-goal-conversation-rate-comments-7331136/
1169,Former Mumbai player Ranjita Rane dies after battling cancer,"Rane, an all-rounder, who bowled medium pace, played 44 first class matches for Mumbai from 1995 to 2003.","May 26, 2021  3:03:11 pm",Sports,https://indianexpress.com/article/sports/cricket/former-mumbai-player-ranjita-rane-dies-after-battling-cancer-7331117/
